ReadingID,HomeID,LocalDeviceID,ConditionType,Value,Timestamp
R145668,homeH2016,S91,Rain,88.78,2016-08-14 20:00:00
R145669,homeH2016,S06,Sunny,88.02,2016-08-14 21:00:00
R145670,homeH2016,S70,Thunderstorm,85.87,2016-08-14 22:00:00
R145671,homeH2016,S21,Cloudy,82.39,2016-08-14 23:00:00
R145672,homeH2016,S21,Windy,80.19,2016-08-15 00:00:00
R145673,homeH2016,S51,Cloudy,78.94,2016-08-15 01:00:00
R145674,homeH2016,S67,Thunderstorm,77.35,2016-08-15 02:00:00
R145675,homeH2016,S59,Windy,75.5,2016-08-15 03:00:00
R145676,homeH2016,S42,Cloudy,74.15,2016-08-15 04:00:00
R145677,homeH2016,S67,Windy,73.47,2016-08-15 05:00:00
R145678,homeH2016,S73,Rain,72.81,2016-08-15 06:00:00
R145679,homeH2016,S17,Rain,71.3,2016-08-15 07:00:00
R145680,homeH2016,S18,Thunderstorm,69.57,2016-08-15 08:00:00
R145681,homeH2016,S20,Thunderstorm,67.89,2016-08-15 09:00:00
R145682,homeH2016,S48,Sunny,66.99,2016-08-15 10:00:00
R145683,homeH2016,S32,Windy,68.13,2016-08-15 11:00:00
R145684,homeH2016,S36,Thunderstorm,71.69,2016-08-15 12:00:00
R145685,homeH2016,S56,Thunderstorm,74.54,2016-08-15 13:00:00
R145686,homeH2016,S91,Sunny,77.25,2016-08-15 14:00:00
R145687,homeH2016,S71,Windy,79.63,2016-08-15 15:00:00
R145688,homeH2016,S31,Windy,81.23,2016-08-15 16:00:00
R145689,homeH2016,S58,Cloudy,82.23,2016-08-15 17:00:00
R145690,homeH2016,S68,Rain,83.6,2016-08-15 18:00:00
R145691,homeH2016,S32,Thunderstorm,83.86,2016-08-15 19:00:00
R145692,homeH2016,S04,Sunny,83.44,2016-08-15 20:00:00
R145693,homeH2016,S64,Cloudy,82.69,2016-08-15 21:00:00
R145694,homeH2016,S47,Sunny,81.49,2016-08-15 22:00:00
R145695,homeH2016,S82,Rain,78.52,2016-08-15 23:00:00
R145696,homeH2016,S39,Rain,75.45,2016-08-16 00:00:00
R145697,homeH2016,S93,Windy,71.94,2016-08-16 01:00:00
R145698,homeH2016,S01,Cloudy,70.34,2016-08-16 02:00:00
R145699,homeH2016,S48,Rain,68.86,2016-08-16 03:00:00
R145700,homeH2016,S83,Sunny,67.5,2016-08-16 04:00:00
R145701,homeH2016,S53,Sunny,66.42,2016-08-16 05:00:00
R145702,homeH2016,S21,Windy,65.92,2016-08-16 06:00:00
R145703,homeH2016,S93,Thunderstorm,64.99,2016-08-16 07:00:00
R145704,homeH2016,S32,Thunderstorm,65.69,2016-08-16 08:00:00
R145705,homeH2016,S10,Windy,65.86,2016-08-16 09:00:00
R145706,homeH2016,S08,Windy,65.82,2016-08-16 10:00:00
R145707,homeH2016,S80,Cloudy,66.62,2016-08-16 11:00:00
R145708,homeH2016,S11,Windy,68.31,2016-08-16 12:00:00
R145709,homeH2016,S81,Cloudy,70.56,2016-08-16 13:00:00
R145710,homeH2016,S98,Rain,73.49,2016-08-16 14:00:00
R145711,homeH2016,S01,Thunderstorm,76.79,2016-08-16 15:00:00
R145712,homeH2016,S32,Sunny,78.81,2016-08-16 16:00:00
R145713,homeH2016,S09,Sunny,79.53,2016-08-16 17:00:00
R145714,homeH2016,S41,Sunny,79.85,2016-08-16 18:00:00
R145715,homeH2016,S24,Windy,79.68,2016-08-16 19:00:00
R145716,homeH2016,S12,Windy,80.04,2016-08-16 20:00:00
R145717,homeH2016,S52,Rain,81.12,2016-08-16 21:00:00
R145718,homeH2016,S88,Windy,81.38,2016-08-16 22:00:00
R145719,homeH2016,S103,Sunny,80.38,2016-08-16 23:00:00
R145720,homeH2016,S14,Sunny,79.36,2016-08-17 00:00:00
R145721,homeH2016,S53,Sunny,78.94,2016-08-17 01:00:00
R145722,homeH2016,S57,Windy,78.44,2016-08-17 02:00:00
R145723,homeH2016,S98,Rain,78.24,2016-08-17 03:00:00
R145724,homeH2016,S78,Windy,78.06,2016-08-17 04:00:00
R145725,homeH2016,S98,Thunderstorm,77.85,2016-08-17 05:00:00
R145726,homeH2016,S42,Rain,77.78,2016-08-17 06:00:00
R145727,homeH2016,S103,Thunderstorm,78.12,2016-08-17 07:00:00
R145728,homeH2016,S63,Rain,77.54,2016-08-17 08:00:00
R145729,homeH2016,S21,Sunny,76.84,2016-08-17 09:00:00
R145730,homeH2016,S93,Sunny,75.4,2016-08-17 10:00:00
R145731,homeH2016,S77,Rain,74.76,2016-08-17 11:00:00
R145732,homeH2016,S59,Cloudy,73.66,2016-08-17 12:00:00
R145733,homeH2016,S30,Thunderstorm,73.84,2016-08-17 13:00:00
R145734,homeH2016,S09,Cloudy,74.81,2016-08-17 14:00:00
R145735,homeH2016,S50,Thunderstorm,75.04,2016-08-17 15:00:00
R145736,homeH2016,S46,Rain,76.0,2016-08-17 16:00:00
R145737,homeH2016,S05,Sunny,77.25,2016-08-17 17:00:00
R145738,homeH2016,S01,Rain,78.67,2016-08-17 18:00:00
R145739,homeH2016,S60,Cloudy,78.78,2016-08-17 19:00:00
R145740,homeH2016,S03,Cloudy,79.37,2016-08-17 20:00:00
R145741,homeH2016,S02,Rain,79.42,2016-08-17 21:00:00
R145742,homeH2016,S40,Cloudy,78.3,2016-08-17 22:00:00
R145743,homeH2016,S57,Rain,76.16,2016-08-17 23:00:00
R145744,homeH2016,S79,Cloudy,72.61,2016-08-18 00:00:00
R145745,homeH2016,S04,Windy,69.88,2016-08-18 01:00:00
R145746,homeH2016,S99,Thunderstorm,68.38,2016-08-18 02:00:00
R145747,homeH2016,S84,Thunderstorm,66.13,2016-08-18 03:00:00
R145748,homeH2016,S93,Windy,64.69,2016-08-18 04:00:00
R145749,homeH2016,S29,Windy,63.7,2016-08-18 05:00:00
R145750,homeH2016,S101,Rain,62.87,2016-08-18 06:00:00
R145751,homeH2016,S93,Cloudy,62.36,2016-08-18 07:00:00
R145752,homeH2016,S02,Thunderstorm,61.97,2016-08-18 08:00:00
R145753,homeH2016,S64,Sunny,62.2,2016-08-18 09:00:00
R145754,homeH2016,S83,Thunderstorm,62.66,2016-08-18 10:00:00
R145755,homeH2016,S79,Windy,62.98,2016-08-18 11:00:00
R145756,homeH2016,S74,Sunny,65.57,2016-08-18 12:00:00
R145757,homeH2016,S71,Cloudy,70.25,2016-08-18 13:00:00
R145758,homeH2016,S53,Rain,75.24,2016-08-18 14:00:00
R145759,homeH2016,S28,Cloudy,79.41,2016-08-18 15:00:00
R145760,homeH2016,S38,Rain,81.75,2016-08-18 16:00:00
R145761,homeH2016,S85,Rain,83.3,2016-08-18 17:00:00
R145762,homeH2016,S83,Rain,84.27,2016-08-18 18:00:00
R145763,homeH2016,S12,Cloudy,85.22,2016-08-18 19:00:00
R145764,homeH2016,S34,Cloudy,84.67,2016-08-18 20:00:00
R145765,homeH2016,S55,Cloudy,84.06,2016-08-18 21:00:00
R145766,homeH2016,S87,Thunderstorm,83.63,2016-08-18 22:00:00
R145767,homeH2016,S06,Cloudy,81.74,2016-08-18 23:00:00
R145768,homeH2016,S17,Rain,77.55,2016-08-19 00:00:00
R145769,homeH2016,S40,Rain,74.43,2016-08-19 01:00:00
R145770,homeH2016,S52,Thunderstorm,71.14,2016-08-19 02:00:00
R145771,homeH2016,S70,Rain,69.85,2016-08-19 03:00:00
R145772,homeH2016,S20,Windy,69.31,2016-08-19 04:00:00
R145773,homeH2016,S99,Cloudy,68.6,2016-08-19 05:00:00
R145774,homeH2016,S60,Thunderstorm,67.23,2016-08-19 06:00:00
R145775,homeH2016,S64,Cloudy,66.4,2016-08-19 07:00:00
R145776,homeH2016,S72,Rain,66.12,2016-08-19 08:00:00
R145777,homeH2016,S08,Thunderstorm,65.6,2016-08-19 09:00:00
R145778,homeH2016,S54,Thunderstorm,65.7,2016-08-19 10:00:00
R145779,homeH2016,S98,Windy,66.55,2016-08-19 11:00:00
R145780,homeH2016,S62,Thunderstorm,69.88,2016-08-19 12:00:00
R145781,homeH2016,S16,Windy,73.26,2016-08-19 13:00:00
R145782,homeH2016,S24,Cloudy,76.63,2016-08-19 14:00:00
R145783,homeH2016,S97,Rain,79.36,2016-08-19 15:00:00
R145784,homeH2016,S79,Sunny,80.7,2016-08-19 16:00:00
R145785,homeH2016,S81,Windy,82.21,2016-08-19 17:00:00
R145786,homeH2016,S34,Thunderstorm,83.38,2016-08-19 18:00:00
R145787,homeH2016,S41,Cloudy,84.1,2016-08-19 19:00:00
R145788,homeH2016,S51,Thunderstorm,84.35,2016-08-19 20:00:00
R145789,homeH2016,S71,Thunderstorm,84.16,2016-08-19 21:00:00
R145790,homeH2016,S41,Thunderstorm,83.31,2016-08-19 22:00:00
R145791,homeH2016,S05,Sunny,80.81,2016-08-19 23:00:00
R145792,homeH2016,S76,Cloudy,74.87,2016-08-20 00:00:00
R145793,homeH2016,S06,Windy,72.16,2016-08-20 01:00:00
R145794,homeH2016,S26,Thunderstorm,68.42,2016-08-20 02:00:00
R145795,homeH2016,S61,Rain,66.61,2016-08-20 03:00:00
R145796,homeH2016,S16,Thunderstorm,64.72,2016-08-20 04:00:00
R145797,homeH2016,S31,Windy,63.39,2016-08-20 05:00:00
R145798,homeH2016,S102,Rain,62.31,2016-08-20 06:00:00
R145799,homeH2016,S47,Cloudy,61.11,2016-08-20 07:00:00
R145800,homeH2016,S69,Thunderstorm,60.58,2016-08-20 08:00:00
R145801,homeH2016,S67,Thunderstorm,59.31,2016-08-20 09:00:00
R145802,homeH2016,S82,Sunny,58.89,2016-08-20 10:00:00
R145803,homeH2016,S67,Windy,60.38,2016-08-20 11:00:00
R145804,homeH2016,S17,Rain,64.45,2016-08-20 12:00:00
R145805,homeH2016,S70,Thunderstorm,68.24,2016-08-20 13:00:00
R145806,homeH2016,S78,Thunderstorm,73.09,2016-08-20 14:00:00
R145807,homeH2016,S71,Rain,77.22,2016-08-20 15:00:00
R145808,homeH2016,S83,Windy,81.04,2016-08-20 16:00:00
R145809,homeH2016,S04,Rain,82.66,2016-08-20 17:00:00
R145810,homeH2016,S02,Sunny,84.23,2016-08-20 18:00:00
R145811,homeH2016,S17,Sunny,83.19,2016-08-20 19:00:00
R145812,homeH2016,S83,Windy,82.12,2016-08-20 20:00:00
R145813,homeH2016,S07,Cloudy,82.59,2016-08-20 21:00:00
R145814,homeH2016,S55,Cloudy,80.94,2016-08-20 22:00:00
R145815,homeH2016,S57,Thunderstorm,79.17,2016-08-20 23:00:00
R145816,homeH2016,S84,Rain,76.4,2016-08-21 00:00:00
R145817,homeH2016,S36,Sunny,74.4,2016-08-21 01:00:00
R145818,homeH2016,S35,Sunny,72.9,2016-08-21 02:00:00
R145819,homeH2016,S34,Sunny,71.75,2016-08-21 03:00:00
R145820,homeH2016,S24,Windy,70.76,2016-08-21 04:00:00
R145821,homeH2016,S78,Rain,69.77,2016-08-21 05:00:00
R145822,homeH2016,S76,Cloudy,69.69,2016-08-21 06:00:00
R145823,homeH2016,S69,Thunderstorm,69.74,2016-08-21 07:00:00
R145824,homeH2016,S25,Sunny,69.85,2016-08-21 08:00:00
R145825,homeH2016,S88,Thunderstorm,69.84,2016-08-21 09:00:00
R145826,homeH2016,S70,Thunderstorm,69.71,2016-08-21 10:00:00
R145827,homeH2016,S03,Rain,70.55,2016-08-21 11:00:00
R145828,homeH2016,S42,Windy,72.47,2016-08-21 12:00:00
R145829,homeH2016,S98,Windy,74.25,2016-08-21 13:00:00
R145830,homeH2016,S04,Thunderstorm,76.4,2016-08-21 14:00:00
R145831,homeH2016,S18,Rain,78.67,2016-08-21 15:00:00
R145832,homeH2016,S22,Thunderstorm,80.55,2016-08-21 16:00:00
R145833,homeH2016,S32,Sunny,81.69,2016-08-21 17:00:00
R145834,homeH2016,S14,Rain,82.51,2016-08-21 18:00:00
R145835,homeH2016,S103,Cloudy,82.55,2016-08-21 19:00:00
R145836,homeH2016,S34,Windy,82.17,2016-08-21 20:00:00
R145837,homeH2016,S42,Rain,80.99,2016-08-21 21:00:00
R145838,homeH2016,S10,Sunny,78.99,2016-08-21 22:00:00
R145839,homeH2016,S48,Rain,76.88,2016-08-21 23:00:00
R145840,homeH2016,S48,Windy,75.3,2016-08-22 00:00:00
R145841,homeH2016,S19,Thunderstorm,73.5,2016-08-22 01:00:00
R145842,homeH2016,S68,Cloudy,72.11,2016-08-22 02:00:00
R145843,homeH2016,S36,Sunny,70.64,2016-08-22 03:00:00
R145844,homeH2016,S44,Sunny,69.89,2016-08-22 04:00:00
R145845,homeH2016,S40,Cloudy,68.13,2016-08-22 05:00:00
R145846,homeH2016,S45,Sunny,66.35,2016-08-22 06:00:00
R145847,homeH2016,S88,Thunderstorm,66.0,2016-08-22 07:00:00
R145848,homeH2016,S58,Thunderstorm,65.35,2016-08-22 08:00:00
R145849,homeH2016,S34,Windy,63.68,2016-08-22 09:00:00
R145850,homeH2016,S70,Sunny,62.9,2016-08-22 10:00:00
R145851,homeH2016,S68,Thunderstorm,63.87,2016-08-22 11:00:00
R145852,homeH2016,S03,Sunny,66.18,2016-08-22 12:00:00
R145853,homeH2016,S28,Cloudy,67.74,2016-08-22 13:00:00
R145854,homeH2016,S22,Rain,69.26,2016-08-22 14:00:00
R145855,homeH2016,S104,Thunderstorm,70.41,2016-08-22 15:00:00
R145856,homeH2016,S20,Thunderstorm,71.44,2016-08-22 16:00:00
R145857,homeH2016,S17,Thunderstorm,72.55,2016-08-22 17:00:00
R145858,homeH2016,S101,Cloudy,73.11,2016-08-22 18:00:00
R145859,homeH2016,S102,Thunderstorm,73.23,2016-08-22 19:00:00
R145860,homeH2016,S65,Cloudy,72.67,2016-08-22 20:00:00
R145861,homeH2016,S45,Windy,72.43,2016-08-22 21:00:00
R145862,homeH2016,S75,Thunderstorm,71.34,2016-08-22 22:00:00
R145863,homeH2016,S05,Rain,68.91,2016-08-22 23:00:00
R145864,homeH2016,S46,Rain,64.92,2016-08-23 00:00:00
R145865,homeH2016,S45,Cloudy,61.19,2016-08-23 01:00:00
R145866,homeH2016,S86,Cloudy,58.46,2016-08-23 02:00:00
R145867,homeH2016,S04,Rain,55.33,2016-08-23 03:00:00
R145868,homeH2016,S69,Windy,54.31,2016-08-23 04:00:00
R145869,homeH2016,S34,Sunny,53.4,2016-08-23 05:00:00
R145870,homeH2016,S84,Windy,52.02,2016-08-23 06:00:00
R145871,homeH2016,S83,Windy,51.67,2016-08-23 07:00:00
R145872,homeH2016,S05,Cloudy,50.43,2016-08-23 08:00:00
R145873,homeH2016,S75,Windy,49.63,2016-08-23 09:00:00
R145874,homeH2016,S86,Sunny,49.17,2016-08-23 10:00:00
R145875,homeH2016,S44,Cloudy,50.81,2016-08-23 11:00:00
R145876,homeH2016,S71,Rain,55.71,2016-08-23 12:00:00
R145877,homeH2016,S85,Windy,61.16,2016-08-23 13:00:00
R145878,homeH2016,S04,Windy,66.56,2016-08-23 14:00:00
R145879,homeH2016,S61,Windy,70.16,2016-08-23 15:00:00
R145880,homeH2016,S76,Windy,73.24,2016-08-23 16:00:00
R145881,homeH2016,S50,Windy,74.5,2016-08-23 17:00:00
R145882,homeH2016,S93,Cloudy,76.26,2016-08-23 18:00:00
R145883,homeH2016,S92,Cloudy,77.39,2016-08-23 19:00:00
R145884,homeH2016,S54,Thunderstorm,78.04,2016-08-23 20:00:00
R145885,homeH2016,S102,Thunderstorm,78.38,2016-08-23 21:00:00
R145886,homeH2016,S45,Thunderstorm,77.69,2016-08-23 22:00:00
R145887,homeH2016,S48,Rain,75.38,2016-08-23 23:00:00
R145888,homeH2016,S98,Cloudy,68.96,2016-08-24 00:00:00
R145889,homeH2016,S51,Rain,65.3,2016-08-24 01:00:00
R145890,homeH2016,S47,Rain,62.39,2016-08-24 02:00:00
R145891,homeH2016,S61,Rain,60.65,2016-08-24 03:00:00
R145892,homeH2016,S17,Sunny,59.78,2016-08-24 04:00:00
R145893,homeH2016,S24,Cloudy,58.32,2016-08-24 05:00:00
R145894,homeH2016,S11,Sunny,57.43,2016-08-24 06:00:00
R145895,homeH2016,S105,Rain,56.63,2016-08-24 07:00:00
R145896,homeH2016,S73,Rain,56.16,2016-08-24 08:00:00
R145897,homeH2016,S16,Rain,55.27,2016-08-24 09:00:00
R145898,homeH2016,S103,Cloudy,55.1,2016-08-24 10:00:00
R145899,homeH2016,S22,Cloudy,56.11,2016-08-24 11:00:00
R145900,homeH2016,S15,Sunny,60.88,2016-08-24 12:00:00
R145901,homeH2016,S02,Rain,66.09,2016-08-24 13:00:00
R145902,homeH2016,S40,Cloudy,71.49,2016-08-24 14:00:00
R145903,homeH2016,S81,Cloudy,76.61,2016-08-24 15:00:00
R145904,homeH2016,S76,Cloudy,79.88,2016-08-24 16:00:00
R145905,homeH2016,S102,Thunderstorm,81.9,2016-08-24 17:00:00
R145906,homeH2016,S62,Thunderstorm,83.39,2016-08-24 18:00:00
R145907,homeH2016,S33,Sunny,84.05,2016-08-24 19:00:00
R145908,homeH2016,S22,Sunny,84.31,2016-08-24 20:00:00
R145909,homeH2016,S06,Sunny,83.93,2016-08-24 21:00:00
R145910,homeH2016,S105,Cloudy,82.67,2016-08-24 22:00:00
R145911,homeH2016,S50,Rain,79.85,2016-08-24 23:00:00
R145912,homeH2016,S62,Sunny,74.5,2016-08-25 00:00:00
R145913,homeH2016,S07,Rain,70.91,2016-08-25 01:00:00
R145914,homeH2016,S69,Thunderstorm,69.62,2016-08-25 02:00:00
R145915,homeH2016,S76,Rain,68.27,2016-08-25 03:00:00
R145916,homeH2016,S39,Windy,66.16,2016-08-25 04:00:00
R145917,homeH2016,S67,Windy,65.55,2016-08-25 05:00:00
R145918,homeH2016,S89,Thunderstorm,64.76,2016-08-25 06:00:00
R145919,homeH2016,S20,Thunderstorm,63.09,2016-08-25 07:00:00
R145920,homeH2016,S11,Rain,62.5,2016-08-25 08:00:00
R145921,homeH2016,S09,Windy,61.85,2016-08-25 09:00:00
R145922,homeH2016,S16,Sunny,61.83,2016-08-25 10:00:00
R145923,homeH2016,S64,Thunderstorm,63.09,2016-08-25 11:00:00
R145924,homeH2016,S88,Cloudy,67.25,2016-08-25 12:00:00
R145925,homeH2016,S43,Sunny,72.11,2016-08-25 13:00:00
R145926,homeH2016,S78,Windy,75.61,2016-08-25 14:00:00
R145927,homeH2016,S86,Sunny,78.4,2016-08-25 15:00:00
R145928,homeH2016,S06,Cloudy,80.42,2016-08-25 16:00:00
R145929,homeH2016,S10,Thunderstorm,81.62,2016-08-25 17:00:00
R145930,homeH2016,S22,Sunny,81.95,2016-08-25 18:00:00
R145931,homeH2016,S45,Cloudy,81.94,2016-08-25 19:00:00
R145932,homeH2016,S87,Thunderstorm,80.63,2016-08-25 20:00:00
R145933,homeH2016,S69,Windy,79.93,2016-08-25 21:00:00
R145934,homeH2016,S25,Windy,79.02,2016-08-25 22:00:00
R145935,homeH2016,S94,Sunny,77.66,2016-08-25 23:00:00
R145936,homeH2016,S56,Sunny,76.51,2016-08-26 00:00:00
R145937,homeH2016,S54,Thunderstorm,75.48,2016-08-26 01:00:00
R145938,homeH2016,S84,Thunderstorm,74.54,2016-08-26 02:00:00
R145939,homeH2016,S91,Rain,73.35,2016-08-26 03:00:00
R145940,homeH2016,S50,Cloudy,71.49,2016-08-26 04:00:00
R145941,homeH2016,S53,Rain,70.11,2016-08-26 05:00:00
R145942,homeH2016,S12,Cloudy,69.35,2016-08-26 06:00:00
R145943,homeH2016,S37,Sunny,68.19,2016-08-26 07:00:00
R145944,homeH2016,S24,Rain,68.56,2016-08-26 08:00:00
R145945,homeH2016,S64,Rain,68.24,2016-08-26 09:00:00
R145946,homeH2016,S61,Windy,69.26,2016-08-26 10:00:00
R145947,homeH2016,S22,Cloudy,70.37,2016-08-26 11:00:00
R145948,homeH2016,S06,Windy,71.88,2016-08-26 12:00:00
R145949,homeH2016,S95,Cloudy,74.36,2016-08-26 13:00:00
R145950,homeH2016,S44,Thunderstorm,77.64,2016-08-26 14:00:00
R145951,homeH2016,S69,Rain,80.2,2016-08-26 15:00:00
R145952,homeH2016,S11,Cloudy,82.84,2016-08-26 16:00:00
R145953,homeH2016,S53,Windy,84.16,2016-08-26 17:00:00
R145954,homeH2016,S26,Cloudy,85.99,2016-08-26 18:00:00
R145955,homeH2016,S87,Rain,86.98,2016-08-26 19:00:00
R145956,homeH2016,S102,Sunny,87.47,2016-08-26 20:00:00
R145957,homeH2016,S67,Rain,87.16,2016-08-26 21:00:00
R145958,homeH2016,S10,Windy,85.79,2016-08-26 22:00:00
R145959,homeH2016,S79,Cloudy,82.3,2016-08-26 23:00:00
R145960,homeH2016,S89,Windy,76.82,2016-08-27 00:00:00
R145961,homeH2016,S57,Cloudy,74.07,2016-08-27 01:00:00
R145962,homeH2016,S103,Rain,71.94,2016-08-27 02:00:00
R145963,homeH2016,S83,Cloudy,70.21,2016-08-27 03:00:00
R145964,homeH2016,S54,Sunny,68.05,2016-08-27 04:00:00
R145965,homeH2016,S58,Rain,66.08,2016-08-27 05:00:00
R145966,homeH2016,S80,Windy,64.64,2016-08-27 06:00:00
R145967,homeH2016,S73,Rain,63.15,2016-08-27 07:00:00
R145968,homeH2016,S46,Thunderstorm,61.89,2016-08-27 08:00:00
R145969,homeH2016,S62,Cloudy,61.3,2016-08-27 09:00:00
R145970,homeH2016,S104,Cloudy,60.17,2016-08-27 10:00:00
R145971,homeH2016,S37,Windy,61.08,2016-08-27 11:00:00
R145972,homeH2016,S07,Rain,65.93,2016-08-27 12:00:00
R145973,homeH2016,S37,Sunny,71.28,2016-08-27 13:00:00
R145974,homeH2016,S99,Sunny,76.06,2016-08-27 14:00:00
R145975,homeH2016,S13,Cloudy,79.75,2016-08-27 15:00:00
R145976,homeH2016,S50,Sunny,82.21,2016-08-27 16:00:00
R145977,homeH2016,S96,Windy,83.45,2016-08-27 17:00:00
R145978,homeH2016,S82,Cloudy,84.07,2016-08-27 18:00:00
R145979,homeH2016,S94,Windy,84.98,2016-08-27 19:00:00
R145980,homeH2016,S32,Windy,85.54,2016-08-27 20:00:00
R145981,homeH2016,S29,Thunderstorm,85.44,2016-08-27 21:00:00
R145982,homeH2016,S36,Rain,84.01,2016-08-27 22:00:00
R145983,homeH2016,S82,Sunny,80.15,2016-08-27 23:00:00
R145984,homeH2016,S55,Rain,74.64,2016-08-28 00:00:00
R145985,homeH2016,S32,Windy,72.09,2016-08-28 01:00:00
R145986,homeH2016,S91,Windy,70.29,2016-08-28 02:00:00
R145987,homeH2016,S37,Sunny,68.8,2016-08-28 03:00:00
R145988,homeH2016,S83,Windy,67.35,2016-08-28 04:00:00
R145989,homeH2016,S38,Cloudy,65.53,2016-08-28 05:00:00
R145990,homeH2016,S32,Cloudy,64.45,2016-08-28 06:00:00
R145991,homeH2016,S07,Cloudy,63.23,2016-08-28 07:00:00
R145992,homeH2016,S75,Windy,61.95,2016-08-28 08:00:00
R145993,homeH2016,S60,Rain,61.41,2016-08-28 09:00:00
R145994,homeH2016,S86,Cloudy,60.88,2016-08-28 10:00:00
R145995,homeH2016,S44,Thunderstorm,61.69,2016-08-28 11:00:00
R145996,homeH2016,S09,Sunny,66.22,2016-08-28 12:00:00
R145997,homeH2016,S22,Rain,71.51,2016-08-28 13:00:00
R145998,homeH2016,S40,Sunny,75.08,2016-08-28 14:00:00
R145999,homeH2016,S56,Cloudy,78.29,2016-08-28 15:00:00
R146000,homeH2016,S77,Rain,80.59,2016-08-28 16:00:00
R146001,homeH2016,S03,Cloudy,82.65,2016-08-28 17:00:00
R146002,homeH2016,S51,Cloudy,84.19,2016-08-28 18:00:00
R146003,homeH2016,S82,Windy,85.29,2016-08-28 19:00:00
R146004,homeH2016,S76,Sunny,85.46,2016-08-28 20:00:00
R146005,homeH2016,S59,Cloudy,84.84,2016-08-28 21:00:00
R146006,homeH2016,S34,Cloudy,83.48,2016-08-28 22:00:00
R146007,homeH2016,S57,Sunny,80.84,2016-08-28 23:00:00
R146008,homeH2016,S26,Cloudy,77.66,2016-08-29 00:00:00
R146009,homeH2016,S23,Thunderstorm,75.07,2016-08-29 01:00:00
R146010,homeH2016,S04,Thunderstorm,73.42,2016-08-29 02:00:00
R146011,homeH2016,S36,Rain,72.35,2016-08-29 03:00:00
R146012,homeH2016,S86,Thunderstorm,71.21,2016-08-29 04:00:00
R146013,homeH2016,S93,Thunderstorm,70.63,2016-08-29 05:00:00
R146014,homeH2016,S71,Cloudy,70.3,2016-08-29 06:00:00
R146015,homeH2016,S49,Rain,69.85,2016-08-29 07:00:00
R146016,homeH2016,S38,Rain,69.71,2016-08-29 08:00:00
R146017,homeH2016,S37,Sunny,69.16,2016-08-29 09:00:00
R146018,homeH2016,S36,Windy,68.96,2016-08-29 10:00:00
R146019,homeH2016,S94,Windy,68.93,2016-08-29 11:00:00
R146020,homeH2016,S70,Thunderstorm,70.47,2016-08-29 12:00:00
R146021,homeH2016,S101,Thunderstorm,73.57,2016-08-29 13:00:00
R146022,homeH2016,S100,Thunderstorm,77.86,2016-08-29 14:00:00
R146023,homeH2016,S98,Windy,80.57,2016-08-29 15:00:00
R146024,homeH2016,S26,Sunny,82.22,2016-08-29 16:00:00
R146025,homeH2016,S72,Rain,83.34,2016-08-29 17:00:00
R146026,homeH2016,S100,Rain,84.05,2016-08-29 18:00:00
R146027,homeH2016,S43,Windy,83.81,2016-08-29 19:00:00
R146028,homeH2016,S08,Cloudy,83.53,2016-08-29 20:00:00
R146029,homeH2016,S43,Rain,82.39,2016-08-29 21:00:00
R146030,homeH2016,S88,Windy,80.82,2016-08-29 22:00:00
R146031,homeH2016,S25,Windy,77.57,2016-08-29 23:00:00
R146032,homeH2016,S85,Rain,72.43,2016-08-30 00:00:00
R146033,homeH2016,S18,Rain,68.03,2016-08-30 01:00:00
R146034,homeH2016,S32,Thunderstorm,65.68,2016-08-30 02:00:00
R146035,homeH2016,S53,Thunderstorm,62.85,2016-08-30 03:00:00
R146036,homeH2016,S12,Cloudy,61.51,2016-08-30 04:00:00
R146037,homeH2016,S02,Cloudy,60.17,2016-08-30 05:00:00
R146038,homeH2016,S05,Sunny,58.27,2016-08-30 06:00:00
R146039,homeH2016,S24,Rain,56.06,2016-08-30 07:00:00
R146040,homeH2016,S85,Cloudy,55.22,2016-08-30 08:00:00
R146041,homeH2016,S35,Thunderstorm,53.61,2016-08-30 09:00:00
R146042,homeH2016,S24,Windy,53.08,2016-08-30 10:00:00
R146043,homeH2016,S06,Rain,53.49,2016-08-30 11:00:00
R146044,homeH2016,S76,Windy,59.34,2016-08-30 12:00:00
R146045,homeH2016,S74,Thunderstorm,64.62,2016-08-30 13:00:00
R146046,homeH2016,S58,Rain,69.2,2016-08-30 14:00:00
R146047,homeH2016,S10,Windy,72.81,2016-08-30 15:00:00
R146048,homeH2016,S17,Cloudy,75.06,2016-08-30 16:00:00
R146049,homeH2016,S95,Windy,76.57,2016-08-30 17:00:00
R146050,homeH2016,S50,Windy,79.11,2016-08-30 18:00:00
R146051,homeH2016,S92,Sunny,80.25,2016-08-30 19:00:00
R146052,homeH2016,S52,Sunny,80.85,2016-08-30 20:00:00
R146053,homeH2016,S04,Sunny,81.07,2016-08-30 21:00:00
R146054,homeH2016,S63,Rain,80.24,2016-08-30 22:00:00
R146055,homeH2016,S73,Sunny,77.48,2016-08-30 23:00:00
R146056,homeH2016,S100,Cloudy,70.14,2016-08-31 00:00:00
R146057,homeH2016,S06,Thunderstorm,66.78,2016-08-31 01:00:00
R146058,homeH2016,S67,Cloudy,64.62,2016-08-31 02:00:00
R146059,homeH2016,S07,Rain,63.19,2016-08-31 03:00:00
R146060,homeH2016,S04,Rain,61.48,2016-08-31 04:00:00
R146061,homeH2016,S86,Sunny,61.19,2016-08-31 05:00:00
